id,income,age,score,icc,rate,total_debt,amount_to_be_lend,F,M,FAMILIA,PROPIO,RENTADO,Empleado,Negocio propio,Retirado,Licenciatura,Posgrado,Preparatoria,CASADO,DIVORCIADO,SEPARADO,SOLTERO,UNION_LIBRE,VIUDO,APPROVED,REJECTED
4258,18000.0,25.0,683,6,27,28000,28000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4246,10100.0,34.0,700,7,25,15691,15691.03,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4239,26000.0,27.0,673,7,29,50500,16133.86,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4219,10645.0,28.0,698,4,25,20000,17789.89,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4218,10500.0,49.0,639,3,33,25000,25399.45,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4210,12000.0,43.0,684,5,27,40000,55309.12,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4209,15000.0,30.0,709,8,23,9999,14799.27,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4200,100000.0,46.0,687,6,27,173000,59804.42,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4198,15000.0,27.0,625,6,35,75000,60000.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4191,10000.0,48.0,690,8,26,8851,9378.96,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4190,15000.0,26.0,644,1,33,23000,11407.43,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4184,10000.0,28.0,625,4,35,24000,36219.72,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4180,30000.0,51.0,640,6,33,162736,94642.72,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4177,10000.0,29.0,662,4,30,50000,16070.85,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4169,30000.0,29.0,684,6,27,112336,102593.06,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4149,35000.0,28.0,644,4,33,168327,54949.14,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4141,60000.0,33.0,688,6,26,330000,330000.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4129,33000.0,46.0,678,5,28,25000,25594.07,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4113,11000.0,62.0,644,8,33,98000,40000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4109,15000.0,31.0,650,3,32,35000,14342.06,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4098,12000.0,37.0,697,9,25,65000,52535.92,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4093,16500.0,27.0,652,3,32,10000,13063.84,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4092,50000.0,53.0,676,2,28,37000,16557.71,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4090,34500.0,39.0,636,3,34,56000,55559.03,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4089,12000.0,48.0,672,8,29,16911,8040.21,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4085,20000.0,38.0,710,9,23,100000,79201.51,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4082,10000.0,23.0,675,2,28,18000,11830.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4077,17000.0,57.0,713,9,23,20000,20394.05,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4076,55000.0,48.0,668,7,29,238000,203778.29,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4067,18000.0,46.0,673,6,29,51800,47319.24,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4066,40000.0,32.0,665,1,30,26362,26362.02,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4063,35000.0,44.0,701,7,25,77000,51915.75,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4060,18000.0,26.0,666,5,30,40000,28820.13,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4056,14000.0,27.0,630,4,35,28898,28898.37,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4055,30000.0,53.0,660,6,30,65409,64374.98,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
4053,30000.0,30.0,703,6,24,45713,45713.87,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4031,40000.0,56.0,709,6,23,55000,28648.64,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4029,10000.0,43.0,650,7,32,19087,18567.19,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4021,6000.0,32.0,637,5,34,6800,6783.43,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4007,25500.0,36.0,634,5,34,16000,19813.68,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4005,80000.0,26.0,693,3,26,100000,42801.05,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3998,11000.0,55.0,658,7,31,32000,25586.83,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3997,20000.0,29.0,676,5,28,30000,13701.29,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3994,25000.0,39.0,708,7,24,25000,26138.7,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3993,9000.0,35.0,678,8,28,16454,16454.27,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3991,19000.0,37.0,628,6,35,32343,5809.66,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3990,10000.0,36.0,727,9,21,23000,11927.03,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3978,14000.0,32.0,692,3,26,6850,11651.24,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3970,45000.0,27.0,624,3,35,48000,47325.56,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
3968,18000.0,31.0,639,4,33,34711,34710.39,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3967,14300.0,30.0,647,4,32,17134,17134.72,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3965,20000.0,25.0,655,1,31,71000,27744.05,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3962,7000.0,35.0,704,7,24,9000,9275.7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3958,30000.0,38.0,663,2,30,118000,118000.0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3956,65000.0,34.0,689,4,26,104500,58622.29,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3943,10000.0,23.0,688,4,26,22000,22012.02,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3930,10000.0,30.0,656,1,31,22064,16665.42,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3928,20000.0,36.0,665,5,30,50000,49986.07,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3894,25000.0,37.0,661,6,30,35000,22668.1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3890,8000.0,32.0,656,4,31,28000,6596.65,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3884,15000.0,29.0,638,8,34,31294,31294.13,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3882,17300.0,28.0,682,3,27,99287,42521.76,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3880,24000.0,36.0,654,3,31,68000,20134.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3878,25000.0,42.0,660,2,30,127500,23434.59,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3873,25000.0,51.0,643,4,33,10500,9940.17,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3859,100000.0,30.0,688,4,26,160000,66852.98,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3857,25000.0,28.0,719,8,22,8000,8000.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3853,23000.0,28.0,645,8,33,25974,25974.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3848,60000.0,65.0,689,4,26,500000,29926.24,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
3846,16000.0,37.0,693,5,26,217000,18744.04,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3839,50000.0,38.0,636,0,34,322000,67538.76,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3836,20000.0,32.0,645,5,33,15000,15459.6,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3824,6000.0,29.0,682,6,27,6000,7608.84,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3820,25000.0,41.0,673,2,29,140000,29253.99,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3817,14000.0,43.0,717,9,22,10000,14995.29,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3815,12500.0,35.0,647,2,32,12000,13054.66,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
3814,35000.0,32.0,665,1,30,146740,146740.49,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3809,30000.0,29.0,642,0,33,42680,45783.92,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3801,30000.0,45.0,629,2,35,31718,10715.88,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3795,24000.0,55.0,692,4,26,50158,46771.29,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3794,12000.0,27.0,652,6,32,45100,39587.85,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3788,7000.0,27.0,690,7,26,20000,16594.95,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3782,35000.0,58.0,702,6,24,10918,10918.28,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3780,19500.0,50.0,637,5,34,151400,97542.5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3775,12500.0,35.0,647,3,32,10000,15229.52,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3772,35000.0,36.0,659,6,31,68581,68595.39,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
3769,6100.0,23.0,657,3,31,18750,18093.17,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3765,24000.0,42.0,692,5,26,29500,31619.04,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3761,24661.0,31.0,689,6,26,24661,24660.42,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3759,44800.0,51.0,645,1,33,27000,34121.98,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3754,32000.0,43.0,671,8,29,120000,120000.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3751,30000.0,35.0,686,5,27,18513,18653.97,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3747,28000.0,58.0,702,6,24,58193,44994.83,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3739,10000.0,30.0,641,3,33,78000,72947.12,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3738,12000.0,47.0,705,9,24,9933,9933.08,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3737,25000.0,29.0,640,6,33,29980,29746.48,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
3729,8000.0,24.0,648,8,32,8520,8520.25,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3728,4600.0,22.0,691,6,26,7000,6192.05,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3725,60000.0,32.0,687,6,27,24260,24260.02,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3724,19000.0,25.0,673,7,29,23000,23000.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3722,30000.0,22.0,672,6,29,32280,31562.04,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3706,15000.0,51.0,640,3,33,20000,12214.01,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3701,80000.0,26.0,696,7,25,35000,32338.25,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3686,39218.0,65.0,721,8,22,50668,51526.83,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3679,16000.0,52.0,677,3,28,51000,48706.17,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3668,20000.0,28.0,688,7,26,18703,18687.42,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3667,25000.0,26.0,673,2,29,21000,20913.13,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3665,30000.0,38.0,634,5,34,75000,19861.33,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3657,16000.0,47.0,717,9,22,42748,41345.56,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3655,23200.0,40.0,677,8,28,106000,30395.46,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3652,40000.0,25.0,634,5,34,40000,45621.75,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
3651,25000.0,36.0,683,7,27,92700,46749.2,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3650,5200.0,22.0,681,7,27,12000,12000.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3647,25000.0,38.0,670,7,29,134877,28475.31,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3645,12000.0,40.0,638,2,34,60000,60000.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3641,4096.0,32.0,686,7,27,11387,11387.39,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3638,8200.0,23.0,635,6,34,22960,22960.26,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3634,12000.0,40.0,638,2,34,99000,99000.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3632,30000.0,25.0,632,1,34,200000,60000.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3625,12000.0,22.0,676,7,28,35000,34799.31,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3624,15500.0,26.0,677,6,28,20000,19897.02,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3620,8500.0,20.0,654,6,31,14384,14384.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3609,5000.0,24.0,680,8,28,6000,5711.26,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3607,25000.0,28.0,697,8,25,22566,22166.33,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3596,6000.0,23.0,685,6,27,9335,9370.97,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3593,20000.0,26.0,696,8,25,30000,30000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3586,20000.0,27.0,703,8,24,18000,16953.15,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3577,35000.0,26.0,652,6,32,12751,24420.64,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3572,9000.0,35.0,625,6,35,23000,2023.72,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3556,52130.0,31.0,652,5,32,160000,160000.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3553,20000.0,29.0,695,6,25,30000,30000.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3550,70000.0,54.0,672,2,29,34000,29094.04,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3549,12000.0,29.0,688,5,26,20000,20000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3544,65000.0,29.0,653,5,31,30000,30000.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3532,25000.0,46.0,693,3,26,60000,60000.0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
3529,12000.0,40.0,638,2,34,109000,56333.10156,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3528,13700.0,28.0,648,5,32,58700,57439.46875,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3510,100000.0,40.0,667,5,29,420000,420000.0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3505,78000.0,30.0,640,1,33,34000,24184.90039,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3502,16500.0,27.0,641,2,33,11452,11453.79,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3480,28100.0,35.0,674,6,28,37500,27013.279789999997,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3459,32000.0,34.0,689,6,26,61000,35716.5,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3452,17000.0,30.0,678,3,28,121000,121000.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3442,13500.0,28.0,692,8,26,11595,11595.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3441,11500.0,26.0,650,7,32,18986,18986.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3440,8000.0,26.0,650,7,32,18986,21404.40039,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3432,13200.0,40.0,677,8,28,100254,90067.89844,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3430,23900.0,38.0,714,9,23,41400,41400.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3427,30000.0,25.0,644,3,20,14324,14324.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3425,15000.0,30.0,640,7,20,11000,11000.0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3424,17000.0,34.0,652,7,20,26000,25641.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3418,10000.0,32.0,642,8,20,45000,45000.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3411,40000.0,33.0,634,2,20,21000,21000.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3403,8000.0,33.0,698,6,20,31000,31000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3398,8000.0,25.0,630,6,20,15000,13936.05,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3389,13000.0,28.0,695,7,20,15000,15000.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3388,12000.0,27.0,704,8,20,60000,60000.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3387,64000.0,60.0,665,7,20,108865,108865.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3386,24000.0,40.0,663,8,20,41106,41106.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3379,33500.0,32.0,709,5,20,71684,71684.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3377,28000.0,28.0,700,9,20,30000,30000.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3369,30000.0,33.0,672,1,20,53000,53000.0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3368,20000.0,54.0,698,7,20,42878,41670.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3366,12000.0,52.0,660,6,20,22000,22000.0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3350,11800.0,30.0,679,7,20,11065,11065.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3348,12000.0,54.0,655,5,20,46000,48154.4,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3347,17800.0,30.0,662,3,20,46880,46880.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3344,12300.0,28.0,688,6,20,32000,32000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3343,63000.0,39.0,694,8,20,370000,370000.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3342,12000.0,30.0,705,7,20,67091,67091.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3331,50000.0,35.0,625,5,20,40000,40000.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3330,50000.0,35.0,625,5,20,20000,20000.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3324,25000.0,34.0,633,5,20,46000,46000.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
3321,29000.0,40.0,657,6,20,15000,15000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3319,66000.0,37.0,691,7,20,144872,144872.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3315,35000.0,43.0,639,4,20,10000,10000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3311,22000.0,24.0,697,6,20,27000,27000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3310,12000.0,25.0,627,6,20,11793,11793.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3308,20000.0,27.0,676,5,20,31854,31854.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3299,27000.0,26.0,685,5,20,60000,60000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3283,19600.0,27.0,668,7,20,14100,14100.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3281,7000.0,29.0,653,1,20,15850,15850.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3264,22000.0,26.0,673,8,20,30000,30000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3262,15000.0,26.0,706,8,20,50394,50394.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3260,10000.0,31.0,672,1,20,25259,25259.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3252,16500.0,27.0,626,1,20,60000,60000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3245,43500.0,41.0,677,5,20,27500,27500.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3244,65000.0,38.0,630,5,20,60000,60000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3240,12000.0,28.0,654,8,20,34000,34000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3238,33858.0,29.0,711,8,20,24000,24000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3233,30000.0,29.0,637,6,20,40000,40000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3231,25000.0,26.0,720,9,20,50000,50000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3207,68000.0,37.0,699,5,20,464300,464300.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3200,12000.0,35.0,672,9,20,6000,6000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3191,25000.0,40.0,707,8,20,50000,50000.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3187,25000.0,25.0,720,9,20,60000,60000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3186,8000.0,24.0,677,6,20,9766,9766.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3179,25000.0,26.0,641,3,20,29000,29000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3175,12345.0,25.0,696,8,20,50000,50000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3170,60000.0,37.0,712,9,20,108000,108000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3166,31000.0,30.0,673,7,20,230000,230000.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3159,14000.0,35.0,691,5,20,62820,62820.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3149,14500.0,28.0,691,8,20,73000,73000.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3146,25000.0,25.0,720,9,20,50000,50000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3145,28000.0,28.0,637,6,20,40000,40000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3136,28000.0,28.0,637,6,20,37000,37000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3132,60000.0,40.0,678,5,20,35570,35570.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3123,32000.0,28.0,713,8,20,22588,22588.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3120,30000.0,28.0,644,8,20,100000,100000.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3109,15000.0,27.0,696,8,20,16000,16000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3101,10500.0,28.0,627,7,20,50000,50000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3097,20000.0,28.0,713,8,20,20000,20000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3096,12000.0,27.0,681,7,20,30000,30000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3092,14701.0,34.0,660,7,20,20253,20253.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3088,17000.0,26.0,679,6,20,10941,10941.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3087,12000.0,31.0,690,7,20,20000,20000.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
